gene,gene_name,TATA,class,tail-dependence,expression,Spt3,Spt7,Taf1,Taf13,Bdf1Bdf2,Esa1,Med1,Med5,Med10,Med14,Med15,TID,Mot1,Bur6,NCB2,Toa1,Ssl2
YNL154C,YCK2,,TFIID,tail-independent,48.93279505,-1.812907774,-1.44904864,-1.98985707,-2.126384611,-1.247491785,-1.228777227,-0.239739352,-0.098671061,-1.684852392,-2.24618663,0.106535895,-0.052781191,-0.281498822,-0.450504886,-0.329452916,-3.230181482,-4.637453885
YMR242C,RPL20A,TATA-less,TFIID,tail-independent,48.85698189,-1.354989068,-1.540958805,-1.608852771,-2.367348249,-0.917284681,-1.789476294,-0.18049213,0.056781928,-1.709827983,-1.726987424,0.131349067,-0.173473391,-1.23361371,-0.986938054,-0.981920125,-2.763589976,-3.347441828
YJR088C,EMC2,TATA-less,TFIID,tail-independent,48.79597314,-1.679528949,-1.078539323,-2.043818129,-2.038169026,-3.794013774,-2.243219504,-0.347052304,-0.126304957,-2.210239308,-2.359393235,0.037056847,0.057631279,-1.006137822,-0.880523449,-0.944447786,-3.791697463,-4.911700998
YKL001C,MET14,TATA-containing,TFIID,tail-independent,48.724047,1.520785674,-1.02582877,-1.473504112,-0.148340651,-0.778769024,-2.173309144,-0.446325045,-0.288826101,-2.189967554,-2.353054694,0.19401062,0.1067367,0.255071785,0.542661876,0.402965572,-5.801977745,-5.749376518
YGR253C,PUP2,TATA-less,TFIID,tail-independent,48.7196329,-1.496359976,-1.583901491,-1.924876016,-2.272562946,-2.418996805,-2.025395735,-0.213444818,-0.128325707,-2.105809113,-2.402976963,0.032469027,-0.058184236,-0.373921834,-0.475653777,-0.482161505,-4.309256448,-4.7176044
YOR254C,SEC63,TATA-less,TFIID,tail-independent,48.71176989,-1.662095861,-1.217102134,-2.03355973,-2.540160757,-2.593039686,-2.184286736,-0.251218656,-0.158907487,-1.854789714,-1.888151809,0.221567068,0.032023122,-1.001849778,-0.847641395,-0.846296912,-3.174008016,-4.410184943
YBR106W,PHO88,TATA-containing,TFIID,tail-independent,48.56167521,-0.655088863,-1.239691716,-1.619934059,-1.860320502,-0.436564846,-1.252434062,-0.208193359,-0.108084636,-2.941744913,-2.948042784,-0.098870465,-0.024040182,-0.198013957,-0.00744342,-0.069256605,-4.365916107,-4.911987416
YDL097C,RPN6,TATA-less,TFIID,tail-independent,48.5028484,-1.92582003,-1.614903927,-1.779292316,-2.111907127,-2.369136586,-1.633278199,-0.264055849,-0.115017301,-2.289413641,-2.43843132,-0.133160547,0.042743154,-0.519462479,-0.621149321,-0.680102824,-3.950926745,-4.713753369
YBR283C,SSH1,TATA-less,TFIID,tail-independent,48.41471544,-1.715097611,-1.491057484,-2.023707998,-2.286670072,-2.1066379,-1.188329283,-0.276041598,-0.053257943,-1.908772935,-2.172024731,0.029250117,-0.063283549,-1.016632667,-0.900038931,-0.87670139,-3.204931451,-4.418708448
YGR218W,CRM1,TATA-less,TFIID,tail-independent,48.18679795,-1.733907695,-1.048395695,-1.900404605,-1.793574945,-0.789155047,-0.360817915,-0.279918666,-0.025167505,-1.723316008,-1.900683664,0.042689312,-0.009371137,-0.192820196,-0.576844443,-0.473508714,-2.475029966,-3.686720761
YMR072W,ABF2,TATA-less,TFIID,tail-independent,48.02895287,-1.589155804,-1.413113347,-2.116248397,-2.599068296,-2.016100553,-2.103447022,-0.372184003,-0.152665142,-2.278000677,-2.865900336,0.015286811,0.108642119,-1.264531829,-0.885336689,-1.100989797,-3.789305515,-4.403706814
YKL013C,ARC19,,TFIID,tail-independent,47.93493676,-1.844243815,-1.326906983,-1.884692879,-2.006211467,-3.735408102,-2.427596852,-0.307704559,-0.13677395,-2.290116507,-2.426133176,0.0375609,-0.114588058,-0.58912758,-0.47312543,-0.69617581,-3.974386743,-4.416317733
YGL206C,CHC1,TATA-less,TFIID,tail-independent,47.87773963,-2.253322487,-1.287084179,-1.559797434,-1.799937852,-0.618413401,-0.466563255,-0.198489882,-0.041923164,-1.852285918,-1.992842988,-0.139863542,-0.247118448,0.07813067,-0.214319485,-0.195759572,-2.280821616,-3.535336797
YOR232W,MGE1,TATA-less,TFIID,tail-independent,47.86661666,-1.404531163,-1.324807164,-1.609462536,-1.960396925,-3.168611668,-2.273704633,-0.29984357,-0.179696208,-1.824220347,-2.048593344,0.019552797,0.038343895,-1.099854645,-0.69111677,-0.838915273,-3.201088316,-4.051709919
YBL027W,RPL19B,TATA-less,TFIID,tail-independent,47.80812851,-1.097455061,-1.655274255,-1.760003755,-2.69538368,-0.904283724,-1.122528615,-0.209203575,-0.087433708,-2.445125955,-2.104537944,0.131396755,-0.078512704,-1.028479518,-0.585894676,-0.563230558,-3.323735548,-4.068036498
YPL243W,SRP68,TATA-less,TFIID,tail-independent,47.74091923,-1.360959732,-1.146649843,-1.793597182,-2.1073793,-2.939578991,-2.331014474,-0.179196638,-0.043608742,-1.348012511,-1.58847277,0.141448864,0.092331178,-0.52793271,-0.42111879,-0.440890102,-2.985804305,-4.117279057
YKR094C,RPL40B,TATA-less,TFIID,tail-independent,47.68506574,-1.218939994,-1.517676572,-1.877969839,-2.363134985,-0.99336464,-1.849003188,-0.155023345,-0.09054525,-2.014275607,-1.839467835,0.161954204,-0.116283827,-1.189992448,-0.761346237,-0.899521376,-2.950892401,-3.99073807
YMR039C,SUB1,TATA-less,TFIID,tail-independent,47.50812923,-1.195985998,-0.975360843,-3.23547419,-3.587943599,-2.809296676,-1.2832008,-0.487218878,-0.104989243,-2.769635063,-2.756488807,0.427110332,0.409414843,-0.638050613,-0.563096782,-0.763301125,-4.813572414,-5.339840948
YOR206W,NOC2,TATA-less,TFIID,tail-independent,46.98293455,-1.179081561,-1.576706157,-2.137164909,-2.638023894,-2.171809615,-2.724230095,-0.268130611,-0.177236524,-1.307211828,-1.295531286,0.322325494,0.204035125,-1.261753569,-0.887965796,-0.770646342,-2.87298418,-4.040041187
YBR127C,VMA2,TATA-less,TFIID,tail-independent,46.89112992,-1.701069478,-1.398501782,-1.624951143,-2.157270707,-1.578398806,-1.153527034,-0.254894162,-0.123689522,-2.091014027,-1.709620741,0.118274657,-0.035701331,-0.2741126,-0.304499391,-0.390259014,-2.343181291,-3.468475188
YFR004W,RPN11,TATA-less,TFIID,tail-independent,46.80886648,-1.624677292,-1.09810923,-1.908122766,-2.272311253,-2.950027653,-1.794525843,-0.305153329,-0.208514541,-2.099463028,-2.321460844,0.072841522,0.196202519,-0.406717908,-0.369431036,-0.5240567,-4.106993746,-4.889079319
YLR347C,KAP95,TATA-less,TFIID,tail-independent,46.57348718,-1.902137364,-1.876387398,-2.143996503,-2.364036011,-1.829498626,-0.984547832,-0.173480713,-0.091563441,-1.617923165,-1.72006451,0.029774706,0.012840814,-0.415188673,-0.470315282,-0.414379487,-3.057984307,-4.37279271
YJL127C-B,YJL127C-B,TATA-less,TFIID,tail-independent,46.32922475,-1.260370318,-0.912384675,-2.212287549,-2.058045024,-1.616588363,-2.865210358,-0.365519664,-0.215461623,-1.684644559,-2.157357596,0.28536827,-0.026222712,-0.045035631,0.079161025,-0.473071013,-3.939627382,-4.254741199
YFL045C,SEC53,TATA-less,TFIID,tail-independent,46.18019981,-1.466571548,-1.649845831,-1.607215464,-1.788584548,-0.133890883,-1.837855119,-0.148385666,0.083970397,-2.845692378,-2.321227162,-0.012114671,-0.261836154,-0.058681911,-0.208876514,-0.064600568,-3.24746725,-4.56326743
YPR110C,RPC40,TATA-less,TFIID,tail-independent,46.17640135,-1.009946881,-1.439034297,-1.990620026,-2.520431651,-2.627284604,-2.230113312,-0.269301785,-0.083927624,-1.366888599,-1.572438006,0.284674216,0.138285915,-1.255998005,-0.897934491,-0.87771835,-2.585747214,-3.920447519
YDL160C,DHH1,TATA-less,TFIID,tail-independent,45.95422228,-1.901890493,-1.303142503,-1.408860273,-1.674792241,-1.602054121,-1.414763145,-0.162098242,0.041076743,-1.66790434,-1.814593748,-0.059649278,-0.021949895,-0.271663588,-0.518356588,-0.502571701,-2.21535458,-3.614787294
YIL133C,RPL16A,TATA-less,TFIID,tail-independent,45.91535515,-1.043737208,-1.682385222,-1.980901773,-2.898363471,-1.155947341,-1.841562287,-0.179780897,0.069667234,-2.416507428,-2.082313303,0.075184476,-0.010161172,-1.090170198,-0.503934546,-0.521529685,-3.411554992,-4.480693544
YML073C,RPL6A,TATA-less,TFIID,tail-independent,45.87979335,-1.472686127,-1.713638337,-1.624249213,-2.630939434,-0.973843339,-1.690890277,-0.204344375,-0.057615731,-1.95944624,-1.928295269,0.086046361,0.036690103,-1.228122858,-0.738410004,-0.745316797,-3.297098832,-3.333411369
YER122C,GLO3,TATA-containing,TFIID,tail-independent,45.75200224,-1.611256525,-1.339320061,-1.713134189,-2.094650234,-1.585336498,-1.89075037,-0.321708123,-0.108312147,-1.768709047,-2.116009082,0.093513425,-0.027096488,-0.033316376,-0.38075088,-0.364704266,-2.783920774,-4.172043275
YDR496C,PUF6,TATA-less,TFIID,tail-independent,45.71736648,-0.778943293,-1.440557978,-2.298734698,-2.721271064,-2.113352819,-2.609257839,-0.298431216,-0.197838236,-0.85777543,-1.174113997,0.583585518,0.387033815,-1.677645326,-0.979897608,-0.944277286,-2.51234542,-3.632908779
YLR060W,FRS1,TATA-less,TFIID,tail-independent,45.68855571,-1.576733036,-1.493044803,-1.64437729,-2.183634423,-2.337459726,-2.226591005,-0.228533613,-0.1837329,-1.520464668,-1.662150836,-0.032252051,0.013647632,-0.815175932,-0.734957351,-0.711001254,-2.5400255,-3.957716518
YHR052W,CIC1,TATA-less,TFIID,tail-independent,45.54088726,-0.957118535,-1.60414088,-2.241503487,-2.642744089,-2.692255145,-2.482628334,-0.301410254,-0.238011017,-1.141804176,-1.393921308,0.323488046,0.210702576,-1.390894401,-0.883951933,-0.992460057,-3.027173241,-4.099301509
YCR053W,THR4,TATA-less,TFIID,tail-independent,45.44984523,-1.148555095,-1.198126801,-1.962848868,-2.396575148,-2.161087312,-1.887752588,-0.295757262,-0.156048813,-1.621479933,-1.906614319,0.309214076,0.093906563,-1.003066403,-0.944849958,-0.902614037,-2.434766676,-3.610053482
YPL220W,RPL1A,TATA-less,TFIID,tail-independent,45.24838016,-1.107372946,-1.341227086,-1.961874675,-2.524594901,-1.435192184,-2.014819433,-0.21897614,0.046815144,-2.669273593,-2.126922457,0.526568808,0.302233367,-1.159878996,-0.716921289,-0.964177048,-2.925694441,-3.625277751
YGL207W,SPT16,TATA-less,TFIID,tail-independent,45.18783317,-1.593782513,-1.281641381,-1.797787966,-1.891443145,-2.192274576,-1.149915704,-0.206095708,-0.038219322,-1.624283782,-1.795999295,-0.046994949,-0.095433724,-0.674890317,-0.715321483,-0.591924775,-2.469329801,-3.689258371
YOR335C,ALA1,TATA-less,TFIID,tail-independent,44.98940809,-1.28565793,-1.602100731,-2.154530696,-2.781590719,-1.773977978,-1.29897625,-0.196698408,-0.062484271,-1.900556899,-1.985340504,0.165689676,0.03822668,-0.644249882,-0.7978009,-0.709692066,-3.129418751,-3.956529936
YCR009C,RVS161,TATA-less,TFIID,tail-independent,44.94198403,-1.892388762,-1.577621757,-1.745677301,-2.298176037,-1.352158946,-1.589894079,-0.277745375,-0.054380965,-2.094334684,-2.421854513,0.0377288,0.131369738,-0.507870938,-0.409221373,-0.668287822,-3.813890927,-4.542324036
YLL050C,COF1,TATA-less,TFIID,tail-independent,44.89047745,-1.596686798,-1.238013859,-1.929754749,-2.57519011,-1.421228645,-1.369842042,-0.210001099,0.109970088,-2.183548285,-2.372069435,0.192166456,0.002733002,-0.592136957,-0.66908469,-0.797894478,-2.924405574,-3.880429972
YBL056W,PTC3,TATA-less,TFIID,tail-independent,44.80560776,-1.958035311,-1.097014045,-1.735074518,-2.11287791,-3.247255447,-1.73024442,-0.329273785,-0.047236959,-1.920703278,-2.289931322,-0.118743248,-0.062393384,-0.099757129,-0.391649644,-0.356935565,-2.924886129,-4.438154678
YNL229C,URE2,TATA-less,TFIID,tail-independent,44.66082313,-1.033213529,-1.483796354,-2.382237104,-2.627725901,-2.035515999,-2.004248835,-0.298684389,-0.084708881,-1.863989653,-2.044464744,0.132277664,0.132136652,-0.743955188,-0.761296063,-0.681560014,-3.870130573,-4.707495079
YPR187W,RPO26,TATA-less,TFIID,tail-independent,44.5952088,-1.3263331,-1.167476134,-1.995600914,-2.666696533,-2.229632184,-2.379452512,-0.274498624,-0.200612234,-1.639008518,-1.695372408,0.180927223,0.250010858,-0.982064879,-0.720445306,-0.913320098,-3.357884374,-4.014899089
YLR448W,RPL6B,TATA-less,TFIID,tail-independent,44.53172801,-1.378457612,-1.841707389,-1.930222968,-2.69582356,-1.08786297,-1.352940618,-0.258228885,0.032810274,-2.16000484,-2.047057393,0.181054927,-0.080160447,-0.788789176,-0.650630059,-0.684796245,-3.4151247,-3.667874481
YJR105W,ADO1,TATA-less,TFIID,tail-independent,44.50321432,-1.254864129,-1.576622409,-1.746487046,-2.181515445,-0.486717275,-0.472973059,-0.298192373,-0.166242485,-2.688883391,-2.643444138,-0.037862605,-0.12717699,0.091296024,0.166351565,-0.025220115,-3.544740209,-4.434454107
YER133W,GLC7,TATA-less,TFIID,tail-independent,44.2916032,-1.802016876,-1.43260923,-1.986314922,-2.345168561,-1.288057704,-1.004910168,-0.208880121,-0.036818557,-2.325975275,-2.074204722,-0.014812828,0.021097303,-0.204943842,-0.27790363,-0.454983042,-3.49004909,-4.754788487
YGL103W,RPL28,TATA-less,TFIID,tail-independent,44.17954962,-0.407150971,-0.747415483,-1.645337214,-1.637272666,-0.977459158,-0.435281935,-0.060766317,0.128529804,-2.159508973,-1.842522086,-0.015080104,-0.292804004,-0.159311081,-0.137342964,-0.164480111,-2.853112852,-3.980641871
YNL308C,KRI1,TATA-less,TFIID,tail-independent,44.13047938,-0.893194874,-1.217709516,-1.904412746,-2.4770002,-2.036352495,-2.535620633,-0.409780681,-0.267620591,-1.166373,-1.326680486,0.370084979,0.324749682,-1.017587074,-0.673651419,-0.593465173,-2.613150434,-3.913643501
YLR061W,RPL22A,TATA-less,TFIID,tail-independent,44.09332502,-0.965028303,-1.50833569,-2.131307921,-2.591422243,-0.685776472,-1.27736515,-0.129215588,0.00619331,-2.067921142,-1.69446575,0.07700248,-0.134868163,-1.113909181,-0.428392812,-0.525870462,-2.917261202,-3.63981752
YNL153C,GIM3,,TFIID,tail-independent,44.06442527,-1.350695897,-1.206380926,-2.4681823,-2.884372369,-3.242949639,-2.866749397,-0.362382023,-0.172398732,-2.225751746,-2.457817221,0.228209573,0.161231515,-1.356460664,-0.880171675,-1.000964901,-4.664200053,-5.114743412
YMR308C,PSE1,TATA-less,TFIID,tail-independent,44.03100037,-1.42858972,-1.452245135,-2.129408256,-2.430202415,-2.533264604,-1.521708832,-0.151067797,-0.006144459,-1.359560419,-1.673570343,0.206146752,-0.042170615,-0.845268994,-0.754083323,-0.611092611,-2.892963173,-4.030456797
YPL210C,SRP72,TATA-less,TFIID,tail-independent,44.01764441,-1.629874615,-1.187666594,-1.974440446,-2.028828976,-2.27899941,-1.85802995,-0.174195752,-0.081320231,-1.365134768,-1.684990578,0.083644502,0.05453758,-0.662093985,-0.610886546,-0.598652123,-2.832903718,-3.961027192
YDR429C,TIF35,TATA-less,TFIID,tail-independent,43.98858677,-1.364928089,-1.396797363,-1.798009937,-2.3568896,-3.252970644,-2.560256608,-0.274140334,-0.250684977,-1.825614917,-1.951186403,0.227906661,0.135106154,-1.183132136,-0.911482953,-0.968020598,-3.055186059,-4.137218378
YDR447C,RPS17B,TATA-less,TFIID,tail-independent,43.92347268,-0.997501928,-1.678215059,-2.018420717,-2.828524735,-1.05860151,-1.564572359,-0.135632165,-0.162824587,-1.613327392,-2.038249537,0.192802995,-0.207348868,-1.377197792,-0.951567799,-0.940355585,-3.174883496,-4.076627593
YOR361C,PRT1,TATA-less,TFIID,tail-independent,43.89143261,-1.251285256,-1.424655895,-2.00551222,-2.276283347,-1.95291517,-1.778984328,-0.238978521,-0.126973789,-1.434701797,-1.422681274,0.19979316,0.02334246,-1.061305755,-0.715459027,-0.699408701,-2.690381047,-3.859042797
YNL110C,NOP15,TATA-less,TFIID,tail-independent,43.88484467,-0.964661017,-1.497469631,-2.243971717,-2.846854039,-2.847907727,-4.192512365,-0.377131516,-0.382603544,-1.516104912,-1.837651091,0.21391154,0.261167455,-1.85154949,-1.075053738,-1.096626437,-3.57316958,-4.388213024
YDR341C,YDR341C,TATA-less,TFIID,tail-independent,43.88174061,-0.863830263,-1.619284801,-1.665568399,-2.130273282,-1.384552659,-2.204513874,-0.154417859,-0.091187658,-1.708451052,-1.847638518,0.471472571,0.176830821,-0.677843406,-0.483114769,-0.546658305,-3.142390745,-3.893686496
YKL117W,SBA1,TATA-less,TFIID,tail-independent,43.75364223,-1.768468845,-1.328035661,-1.76100133,-1.982382356,-0.980569245,-0.803175854,-0.312292167,-0.173323421,-2.503205563,-2.343840991,-0.05145474,-0.090414005,0.25609293,0.211625777,0.043409881,-3.044925548,-4.127140135
YHR064C,SSZ1,TATA-less,TFIID,tail-independent,43.74985137,-1.278815006,-1.355778934,-1.629057729,-2.142090092,-2.013736636,-2.170695953,-0.220662041,-0.23175776,-1.576985044,-1.608270755,0.179156867,0.115693699,-0.616318791,-0.512033883,-0.495510882,-2.225143032,-3.247840334
YOR355W,GDS1,,TFIID,tail-independent,43.73603006,-0.683240686,-0.118471063,-2.92190067,-3.008784055,0.141062331,0.313745475,-0.263024286,-0.061199171,-2.237660559,-2.483832198,0.028214883,-0.25376305,-1.697562668,-1.595469114,-1.579023318,-4.504131426,-5.134371376
YBR121C,GRS1,TATA-less,TFIID,tail-independent,43.62932459,-1.39439245,-1.278036331,-1.81693134,-2.522160963,-2.633597626,-2.18344484,-0.274078613,-0.213395968,-1.944798716,-1.735754917,0.165507324,-0.099445199,-0.88278231,-0.732419097,-0.688249939,-2.631434065,-3.98274679
YNL189W,SRP1,,TFIID,tail-independent,43.55309378,-1.460129017,-1.351877544,-1.841272436,-1.864759837,-1.802636741,-1.473673625,-0.334910553,-0.140654877,-1.499879473,-1.694588411,0.076705233,0.010351623,-0.629375856,-0.771694615,-0.791569733,-2.272945973,-3.841588987
YDR368W,YPR1,TATA-less,TFIID,tail-independent,43.4923799,-1.953160293,-2.03950136,-2.216340921,-2.495509756,-1.179815384,-1.549880414,-0.336794261,-0.097107578,-2.437028422,-2.890078026,0.06256462,0.121473621,0.114733259,-0.274225312,-0.297466125,-4.256761959,-4.590740308
YOL121C,RPS19A,TATA-less,TFIID,tail-independent,43.46442806,-1.057863278,-1.447936801,-1.73347509,-2.610357772,-1.016973249,-1.663508676,-0.141842291,-0.090788836,-2.039938745,-1.938085819,0.124742544,-0.052875364,-0.945810072,-0.40573644,-0.561518304,-3.280248416,-4.284783923
YNL096C,RPS7B,TATA-less,TFIID,tail-independent,43.33363301,-1.41446163,-1.64608263,-2.1788052,-2.732846899,-1.127842091,-2.092511847,-0.197621965,0.005118652,-2.057292827,-2.154717178,-0.001361933,-0.139949438,-1.02011051,-0.496220662,-0.52812783,-4.372307462,-4.815876477
YHL034C,SBP1,TATA-less,TFIID,tail-independent,43.32374964,-1.864819304,-1.475871892,-1.525884839,-2.403702268,-2.187913991,-1.56473068,-0.334695782,-0.094997613,-2.3966481,-2.208201299,0.087101896,-0.006793777,-0.6630324,-0.850733463,-0.885499733,-2.800368022,-4.020940566
YLR455W,PDP3,TATA-less,TFIID,tail-independent,43.20769127,-1.756361146,-0.980549723,-2.339489428,-2.193500113,-1.211666316,-1.10966406,-0.2791178,0.009439854,-1.992012936,-2.194660164,0.056175469,0.012582238,0.104289488,-0.338020745,-0.241653067,-3.482712442,-4.654503434
YNL070W,TOM7,TATA-less,TFIID,tail-independent,43.13633535,-1.370733428,-0.684998026,-1.756550904,-2.050277818,-2.795925568,-3.348664856,-0.040609297,-0.417000541,-2.388344222,-1.448092711,0.243596265,0.070220799,-0.45813684,-0.21625568,-0.581337239,-3.305276854,-4.080902555
YIL148W,RPL40A,TATA-less,TFIID,tail-independent,43.10520866,-1.247547884,-1.673407708,-1.659815781,-2.587196567,-0.964817524,-1.861378258,-0.198567131,-0.1211676,-2.446318588,-1.8767559,0.187851417,-0.131974933,-1.080509793,-0.682142506,-0.701872828,-3.21178947,-3.793953107
YER009W,NTF2,,TFIID,tail-independent,43.09262514,-1.320053481,-1.202516148,-1.561236913,-1.878296282,-2.639837708,-2.604593137,-0.224560258,-0.319756996,-2.250731439,-1.967934498,0.126190513,0.068312234,-0.696964729,-0.739942091,-0.888353113,-2.69508869,-3.358461141
YJR122W,IBA57,TATA-less,TFIID,tail-independent,43.08721934,-1.381110422,-1.517211152,-1.973488659,-1.737251852,-1.572798339,-1.599061241,-0.125227201,-0.042084961,-1.432548928,-1.840555585,0.477410866,0.203337266,-0.042455188,-0.347128753,-0.228713668,-3.786439734,-4.31268217
YGR094W,VAS1,TATA-less,TFIID,tail-independent,42.90526708,-1.188066265,-1.334485798,-1.972951968,-2.691842513,-1.889494513,-1.544320009,-0.220347291,-0.054086654,-1.89157754,-1.885609491,0.263489848,0.03615374,-0.94834296,-0.90599233,-0.875817389,-2.747924806,-3.77128312
YPL260W,YPL260W,TATA-less,TFIID,tail-independent,42.78943823,-2.017423106,-1.201609121,-1.550146269,-1.80782705,-1.449305012,-1.258229508,-0.237199911,-0.10452853,-1.398840112,-1.935084234,-0.013393542,-0.006974463,-0.178670436,-0.331945852,-0.515074073,-2.726002813,-3.778763824
YAL025C,MAK16,TATA-less,TFIID,tail-independent,42.78244577,-0.832025904,-1.50540763,-2.011734683,-2.610945178,-2.620423558,-2.96943936,-0.404840042,-0.245824881,-1.227428331,-1.296311982,0.344157776,0.425491168,-1.514116405,-1.039005643,-0.911704005,-2.8137004,-4.076097157
YDR238C,SEC26,TATA-less,TFIID,tail-independent,42.77790702,-1.857431026,-1.201478683,-1.879913544,-2.057598027,-2.304525599,-1.347719165,-0.237416531,-0.120236038,-1.85439937,-1.982129323,-0.036170217,-0.057996398,-0.632350569,-0.684094753,-0.686524951,-2.52538995,-3.814389662
YPR024W,YME1,TATA-less,TFIID,tail-independent,42.61310972,-1.733167655,-1.482805915,-2.003310307,-2.325087832,-2.254822669,-1.561861003,-0.220170425,-0.076689769,-1.790380385,-2.197144405,-0.016992752,-0.035286797,-0.269558531,-0.673195455,-0.669639548,-3.709872556,-4.396449759
YPR181C,SEC23,TATA-less,TFIID,tail-independent,42.47068219,-1.652827302,-1.58966449,-2.175797988,-2.391009819,-1.171269111,-1.2610785,-0.228526638,-0.050585589,-2.069804654,-2.328594624,-0.081927304,-0.073383084,-0.07900367,-0.345437273,-0.304552913,-3.033871423,-4.273572513
YNL118C,DCP2,TATA-less,TFIID,tail-independent,42.44974455,-1.793972518,-1.415777689,-1.57749469,-1.805062528,-1.502003315,-1.310314271,-0.200186257,-0.051597696,-1.473990118,-1.780791929,-0.074570209,-0.128260425,-0.345560936,-0.455542614,-0.429980393,-2.48356683,-3.874914663
YKR008W,RSC4,TATA-less,TFIID,tail-independent,42.44075469,-2.043934296,-1.394346208,-1.707965094,-1.705892219,-2.720328119,-1.957276523,-0.135913642,-0.058251983,-1.602746187,-2.017008901,-0.118681888,-0.043597943,-0.52170757,-0.580268677,-0.574720347,-3.032456631,-4.318267036
YER090W,TRP2,TATA-less,TFIID,tail-independent,42.40295654,-1.11930614,-1.281247322,-1.393437366,-1.554533843,-0.863937535,-1.554914519,-0.301906029,-0.133652436,-1.323230354,-1.594135104,0.529126619,0.159080556,0.088290966,-0.147687465,-0.119091259,-3.337021124,-3.938565439
